Dia,Gestor_Apelido,Captacao,Resgate,Liquido,PL,Num_Fundos
2025-10-07,"BRM",0,0,0,66252672.03,1
2025-10-07,"BRZ",0,0,0,581347029.54,6
2025-10-07,"BTG Asset",49980922.42,14199068.77,35781853.65,25420285337.76,31
2025-10-07,"BTG WM",80000056.62,5166838.17,74833218.45,4240182854.27,47
2025-10-07,"Butiá",1062000,418000,644000,585399344.78,3
2025-10-07,"Capitânia",1418326.5,13884412.65,-12466086.15,4103624850.75,20
2025-10-07,"Capri",0,0,0,179163241.81,4
2025-10-07,"Cartor",113666.76,802700,-689033.24,723240665.99,1
2025-10-07,"CEF Asset",52191304.19,87618444.86,-35427140.67,61686764341.98,10
2025-10-07,"Chromo",0,0,0,95358277.28,1
2025-10-07,"DAO",0,0,0,37533326.18,1
2025-10-07,"Daycoval",2785681.16,2806153.64,-20472.48,4123132952.43,6
2025-10-07,"Devant",27500,32729.77,-5229.77,30671343.5,3
2025-10-07,"Drys",3087215.36,1257886.06,1829329.3,499124215.38,2
2025-10-07,"Dynamo",0,0,0,683797540.36,2
2025-10-07,"Ekho",0,0,0,21568035.68,1
2025-10-07,"EQI",1098243,191000,907243,389393537.6,2
2025-10-07,"EXT",0,0,0,5898783.12,1
2025-10-07,"Franklin Templeton",203621.5,833842.03,-630220.53,5861482158.17,10
2025-10-07,"Funcef",0,0,0,870526739.75,2
2025-10-07,"G5",1350000,0,1350000,734605658.41,4
2025-10-07,"Galapagos",0,0,0,319529573.75,3
2025-10-07,"Galt",88389.63,20200,68189.63,143691151.2,1
2025-10-07,"Gauss",0,0,0,8412440.83,1
2025-10-07,"GHT4",0,0,0,71807371.95,1
2025-10-07,"Global",2585642.64,0,2585642.64,91699529.98,1
2025-10-07,"Guardian",311975.5,0,311975.5,73015830.88,2
2025-10-07,"IAM",227058034.51,418650000.28,-191591965.77,224973407726.9,33
2025-10-07,"Ibuina",16407473.34,10385052.11,6022421.23,1856372644.5,5
2025-10-07,"Icatu",56869437.04,30892953.54,25976483.5,17927319103.46,43
2025-10-07,"Integral",121000,189000,-68000,180636930.74,2
2025-10-07,"Inter",6599393.99,4597598.15,2001795.84,2516622721.68,7
2025-10-07,"Investcoop",0,0,0,2056219426.78,4
2025-10-07,"Iridium",7231942.31,3391537.01,3840405.3,2371198842.13,3
2025-10-07,"JGP",24420608.81,14430011.32,9990597.49,13801244964.2,20
2025-10-07,"Jive",709273.22,78514.69,630758.53,687791336.7,1
2025-10-07,"Kadima",0,0,0,8650452.23,1
2025-10-07,"Kinea",189060787.64,29746549.27,159314238.37,43965451783.6,15
2025-10-07,"Legacy",2984577.67,2120000,864577.67,1588387309.76,4
2025-10-07,"Lifetime",0,0,0,46519185.98,2
2025-10-07,"M8",4154416.84,15056.48,4139360.36,1243877876.04,3
2025-10-07,"MAG",5316643.95,1510674.24,3805969.71,2160152965.8,8
2025-10-07,"Maud",0,0,0,25407395.88,1
2025-10-07,"Mirabaud",253567.42,200000,53567.42,369135580.03,3
2025-10-07,"Monte Bravo",1868140.38,791177.34,1076963.04,741172218.56,4
2025-10-07,"Nest",0,0,0,14417014.95,1
2025-10-07,"Novus",3647857.93,0,3647857.93,134751358.55,2
2025-10-07,"Nu Asset",1000000,1066000,-66000,773415647.85,1
2025-10-07,"Occam",49530232.89,28429070.41,21101162.48,5523393127.65,5
2025-10-07,"Onze",29562.21,5541.94,24020.27,153504134.54,2
2025-10-07,"Oriz",2800000,0,2800000,200978775.72,3
2025-10-07,"Paramis",960000,0,960000,658298977.74,6
2025-10-07,"Patagônia",0,0,0,13751205.54,1
2025-10-07,"Plural",10247180.01,2962097.01,7285083,2229346055.83,8
2025-10-07,"PNBY",32704.01,5104840.1,-5072136.09,318862837.69,3
2025-10-07,"Polígono",0,0,0,34440723.7,1
2025-10-07,"Polo",1522653.27,68006.62,1454646.65,1903605136.79,9
2025-10-07,"Porto Asset",39039675.97,23839685.14,15199990.83,9777410018.93,7
2025-10-07,"Portofino",0,0,0,129365136.3,2
2025-10-07,"Prada",0,0,0,43601807.6,1
2025-10-07,"Previ",0,0,0,694200064.49,1
2025-10-07,"Principal",97521.92,1369247,-1271725.08,573542690.01,6
2025-10-07,"Prumo",0,0,0,37565493.15,1
2025-10-07,"Quantitas",0,0,0,1620996212.37,2
2025-10-07,"Rafter",1118102.77,0,1118102.77,545945381.9,7
2025-10-07,"Reach",0,0,0,74068935.59,1
2025-10-07,"Regia",1358626.26,2847537.49,-1488911.23,10557735845.33,4
2025-10-07,"Rio Bravo",13503.56,5215.79,8287.77,162928050.64,2
2025-10-07,"Riza",15693927.27,20051127.76,-4357200.49,8617758521.85,7
2025-10-07,"Root",8917116.97,312000,8605116.97,3876111935.46,7
2025-10-07,"Rubik",0,0,0,35867707.69,2
2025-10-07,"Safra Asset",60632649.11,81415817.92,-20783168.81,51699651910.29,22
2025-10-07,"SAM",28367260.83,20525769.75,7841491.08,43595068217.77,16
2025-10-07,"San WM",0,4244943.85,-4244943.85,770820733.33,7
2025-10-07,"Scalare",0,0,0,15115450.81,3
2025-10-07,"SFI",37320,18155.85,19164.15,87773858.22,1
2025-10-07,"Solis",613421.36,0,613421.36,875804480.81,2
2025-10-07,"Somma",26100,0,26100,860620700.31,4
2025-10-07,"Sonata",0,0,0,102488404.22,2
2025-10-07,"Sparta",36078600,9668045.01,26410554.99,10677237750.95,17
2025-10-07,"Springs",0,0,0,3484190.34,1
2025-10-07,"SPX",7781222.05,10163860.58,-2382638.53,6247396976.44,4
2025-10-07,"Starboard",10314.87,0,10314.87,42278127.01,1
2025-10-07,"Stonex",1000000,0,1000000,178646509.1,1
2025-10-07,"Strix",0,0,0,359215907.38,1
2025-10-07,"Sulamérica",110181093.32,86558729.36,23622363.96,24426906197.31,22
2025-10-07,"SVN",6361865.61,3229659.91,3132205.7,2787432700.59,2
2025-10-07,"TAG",0,0,0,79707157.03,1
2025-10-07,"Tagus",36918.59,2199611.86,-2162693.27,362985588.9,3
2025-10-07,"Tenax",0,0,0,11441192.07,1
2025-10-07,"Tivio",65084041.72,10459550.89,54624490.83,5091591137.05,8
2025-10-07,"Trígono",585477.74,0,585477.74,141233357.8,1
2025-10-07,"Troon",597139.18,0,597139.18,15619708.64,1
2025-10-07,"Turim",0,0,0,268528569.07,1
2025-10-07,"Tyton",1360885.63,357240.76,1003644.87,367950284.42,3
2025-10-07,"UBS",39512199.47,63314508.04,-23802308.57,8425294371.78,16
2025-10-07,"Valora",9831026.23,8821468.51,1009557.72,3992350831.02,5
2025-10-07,"Verde",0,0,0,382445380.57,2
2025-10-07,"Vinci",11817739.15,3325526.4,8492212.75,5285090007.23,13
2025-10-07,"Vinland",36040800.23,0,36040800.23,3926305081.37,4
2025-10-07,"VLGI",7809537.97,697123.05,7112414.92,220236699.08,2
2025-10-07,"Vox",74474633.58,0,74474633.58,74474633.59,1
2025-10-07,"Warren",0,0,0,37867985.87,1
2025-10-07,"Wise",1971907.68,994949.28,976958.4,263332962.75,3
2025-10-07,"WIT",0,0,0,27792282.25,1
2025-10-07,"XPG",116870969.95,28598744.95,88272225,15925678447.86,34
2025-10-07,"XVI",15.27,0,15.27,17210343.03,1
2025-10-07,"ZSYS",638464.23,7144.88,631319.35,15374137.94,2
2025-10-08,"4UM",4000000,6109.01,3993890.99,322835617.18,2
2025-10-08,"Absolute",53997781.21,35526595.38,18471185.83,19677042897.51,8
2025-10-08,"AF Invest",865503.48,610240.09,255263.39,1238901359.24,4
2025-10-08,"Altera",1363465.54,0,1363465.54,129265259,2
2025-10-08,"Amazonia",0,0,0,304730299.32,1
2025-10-08,"AMW",0,0,0,1151056988,2
2025-10-08,"Angá",0,0,0,2432536.68,1
2025-10-08,"Aramus",0,0,0,22887623.55,1
2025-10-08,"ARX",16868038.3,17493513.92,-625475.62,20214417383.95,13
2025-10-08,"ASA",5683,12865.91,-7182.91,302403002.46,5
2025-10-08,"Asset 1",21150000,7330000,13820000,250589099.04,2
2025-10-08,"Atena",2771931.67,444127.59,2327804.08,573943854.71,3
2025-10-08,"Augme",5862768,541129,5321639,1981145385.63,13
2025-10-08,"AZ Quest",35124293.84,25651135.12,9473158.72,25081764616.88,13
2025-10-08,"Banrisul",6432,237916.1,-231484.1,248867254.91,1
2025-10-08,"BB Asset",827152586.91,494064384.27,333088202.64,212433128684.8,15
2025-10-08,"BBM Asset",92992.73,0,92992.73,1287507317.76,6
2025-10-08,"Berkana",0,0,0,31558254.94,1
2025-10-08,"BNP",2017900,0,2017900,6651669243.44,12
2025-10-08,"Bocaina",43000,0,43000,74273917.39,2
2025-10-08,"Brainvest",0,0,0,176851900.83,5
2025-10-08,"BRAM",172566548.71,119810519.02,52756029.69,95015590782.84,30
2025-10-08,"Brave",119013.78,0,119013.78,405137174.43,2
2025-10-08,"BRM",0,0,0,66424653.46,1
2025-10-08,"BRZ",0,0,0,581833448.87,6
2025-10-08,"BTG Asset",17608799.07,24724399.26,-7115600.19,25431941559,31
2025-10-08,"BTG WM",255000,0,255000,4244359260.13,47
2025-10-08,"Butiá",796000,1462000,-666000,584999207.44,3
2025-10-08,"Capitânia",1478788.79,15911796.63,-14433007.84,4090868197.67,20
2025-10-08,"Capri",0,0,0,179244969.53,4
2025-10-08,"Cartor",4959.1,0,4959.1,723642230.12,1
2025-10-08,"CEF Asset",69024624.9,27470730.16,41553894.74,61763487517.68,10
2025-10-08,"Chromo",0,0,0,95699250.95,1
2025-10-08,"DAO",0,0,0,37553487.08,1
2025-10-08,"Daycoval",5779901.36,4760566.85,1019334.51,4126560692.96,6
2025-10-08,"Devant",0,53132.75,-53132.75,30585701.55,3
2025-10-08,"Drys",1922506.89,1425741.03,496765.86,499919519.73,2
2025-10-08,"Dynamo",0,0,0,686179953.01,2
2025-10-08,"Ekho",0,0,0,21588504.95,1
2025-10-08,"EQI",248438,522000,-273562,389147075.58,2
2025-10-08,"EXT",0,0,0,5901918.19,1
2025-10-08,"Franklin Templeton",104700,70000.01,34699.99,5864609295.53,10
2025-10-08,"Funcef",0,0,0,872002076.78,2
2025-10-08,"G5",0,0,0,735235503.1,4
2025-10-08,"Galapagos",0,0,0,319453200.2,3
2025-10-08,"Galt",71863.8,33540,38323.8,143810162.38,1
2025-10-08,"Gauss",0,0,0,8412529.65,1
2025-10-08,"GHT4",0,0,0,71840656.02,1
2025-10-08,"Global",1839193.24,0,1839193.24,93593282.28,1
2025-10-08,"Guardian",157261.81,0,157261.81,73213559.37,2
2025-10-08,"IAM",281148994.15,286006879.19,-4857885.04,225095730955.9,33
2025-10-08,"Ibuina",2017836.51,0,2017836.51,1859218988.63,5
2025-10-08,"Icatu",32901273.83,44685279.06,-11784005.23,17922932008.34,43
2025-10-08,"Integral",17407.71,458605.09,-441197.38,180295852.12,2
2025-10-08,"Inter",4946238.73,6592293.7,-1646054.97,2516338223.28,7
2025-10-08,"Investcoop",0,0,0,2056809781.12,4
2025-10-08,"Iridium",6447539.18,3167889.97,3279649.21,2375457725.83,3
2025-10-08,"JGP",23279907.73,4595457.52,18684450.21,13823947554.34,20
2025-10-08,"Jive",987995.74,0,987995.74,689128925.52,1
2025-10-08,"Kadima",0,0,0,8654968.51,1
2025-10-08,"Kinea",193011308.04,163525543.59,29485764.45,44019849920.92,15
2025-10-08,"Legacy",2101855.46,1194000,907855.46,1589482815.89,4
2025-10-08,"Lifetime",0,0,0,46536814.96,2
2025-10-08,"M8",2237768.22,39676.4,2198091.82,1246820393.03,3
2025-10-08,"MAG",4704802.98,1483331.8,3221471.18,2164466921.05,8
2025-10-08,"Maud",0,0,0,25420810.15,1
2025-10-08,"Mirabaud",351000,0,351000,369673763.87,3
2025-10-08,"Monte Bravo",2521643.22,524802.93,1996840.29,743578966.25,4
2025-10-08,"Nest",0,0,0,14424002.73,1
2025-10-08,"Novus",717348.86,76528.8,640820.06,135461796.14,2
2025-10-08,"Nu Asset",1600000,1697000,-97000,773751416.44,1
2025-10-08,"Occam",10815184.2,27310853.74,-16495669.54,5510185675.59,5
2025-10-08,"Onze",1119.37,23551.38,-22432.01,153607093.97,2
2025-10-08,"Oriz",0,0,0,201145190.92,3
2025-10-08,"Paramis",0,1000000,-1000000,657663941.47,6
2025-10-08,"Patagônia",0,0,0,13760672.86,1
2025-10-08,"Plural",2950502.43,9718175.26,-6767672.83,2223793979.67,8
2025-10-08,"PNBY",12397.44,1590045.39,-1577647.95,317430331.28,3
2025-10-08,"Polígono",0,0,0,34461284.19,1
2025-10-08,"Polo",2061114.86,10000,2051114.86,1906628840.5,9
2025-10-08,"Porto Asset",35107595.82,20004683.52,15102912.3,9798086865.8,7
2025-10-08,"Portofino",0,0,0,129474812.76,2
2025-10-08,"Prada",0,0,0,43620505.28,1
2025-10-08,"Previ",0,0,0,695182641.66,1
2025-10-08,"Principal",171934.23,1974889.71,-1802955.48,572048224.38,6
2025-10-08,"Prumo",0,0,0,37616285.15,1
2025-10-08,"Quantitas",0,0,0,1621943065.82,2
2025-10-08,"Rafter",40000,58043.03,-18043.03,546265361.48,7
2025-10-08,"Reach",0,0,0,74108461.4,1
2025-10-08,"Regia",1708889.08,2630367.92,-921478.84,10562511022.09,4
2025-10-08,"Rio Bravo",1757217.8,508320,1248897.8,164276674.41,2
2025-10-08,"Riza",75626228.1,25854330.14,49771897.96,8671705484.64,7
2025-10-08,"Root",5456688.59,744000,4712688.59,3882954500.68,7
2025-10-08,"Rubik",0,0,0,35887629.45,2
2025-10-08,"Safra Asset",27032800.68,130249661.56,-103216860.88,51625624962.27,22
2025-10-08,"SAM",57831312.87,38529369.19,19301943.68,43635340610.94,16
2025-10-08,"San WM",0,20215.5,-20215.5,771227810.74,7
2025-10-08,"Scalare",0,0,0,15163751.65,3
2025-10-08,"SFI",50725.65,223685.12,-172959.47,87664706.43,1
2025-10-08,"Solis",3651094.72,332977.12,3318117.6,879605992.4,2
2025-10-08,"Somma",63685,142599.25,-78914.25,860914281.15,4
2025-10-08,"Sonata",0,0,0,102568710.14,2
2025-10-08,"Sparta",11523000,15854382.34,-4331382.34,10678607967.53,17
2025-10-08,"Springs",0,0,0,3436352.16,1
2025-10-08,"SPX",20039265.1,207537.11,19831727.99,6268631785.98,4
2025-10-08,"Starboard",0,0,0,41671443.18,1
2025-10-08,"Stonex",0,0,0,178733196.81,1
2025-10-08,"Strix",0,145000,-145000,359280098.04,1
2025-10-08,"Sulamérica",78308456.25,76867164.23,1441292.02,24442144655.75,22
2025-10-08,"SVN",6288817.13,2959655.76,3329161.37,2792265719.82,2
2025-10-08,"TAG",0,0,0,79719619.62,1
2025-10-08,"Tagus",21374.39,3253739.39,-3232365,359464114.89,3
2025-10-08,"Tenax",0,0,0,11447951.25,1
2025-10-08,"Tivio",31173053.38,11840065.14,19332988.24,5113804845.29,8
2025-10-08,"Trígono",537472.19,22000,515472.19,141829349.65,1
2025-10-08,"Troon",824368.28,0,824368.28,16453745.98,1
2025-10-08,"Turim",0,203912.41,-203912.41,268498200.1,1
2025-10-08,"Tyton",1229500.4,12144.43,1217355.97,369407968.3,3
2025-10-08,"UBS",23916520.62,87649461.39,-63732940.77,8366257419.73,16
2025-10-08,"Valora",5252681.85,3311916.19,1940765.66,3992730867.93,5
2025-10-08,"Verde",0,0,0,383572389.29,2
2025-10-08,"Vinci",2842876.76,2881250.04,-38373.28,5288658769.42,13
2025-10-08,"Vinland",684934.21,0,684934.21,3928788852.75,4
2025-10-08,"VLGI",2807730.99,775499.26,2032231.73,222350539.67,2
2025-10-08,"Vox",0,4902.32,-4902.32,74505787.7,1
2025-10-08,"Warren",0,0,0,37896513.48,1
2025-10-08,"Wise",3585894,331088.99,3254805.01,266880664.5,3
2025-10-08,"WIT",0,0,0,27811464.98,1
2025-10-08,"XPG",95643949.47,36328448.62,59315500.85,15994014266.37,34
2025-10-08,"XVI",0,71044.33,-71044.33,17119394.13,1
2025-10-08,"ZSYS",940786.18,4713,936073.18,16311290.47,2
2025-10-09,"4UM",700000,0,700000,323705970.35,2
2025-10-09,"Absolute",54082037.82,27055280.36,27026757.46,19714262142.33,8
2025-10-09,"AF Invest",944900.27,531758.74,413141.53,1239655331.08,4
2025-10-09,"Altera",0,0,0,129340860.02,2
2025-10-09,"Amazonia",0,0,0,304933058.53,1
2025-10-09,"AMW",0,0,0,1151713895.73,2
2025-10-09,"Angá",0,0,0,2432261.56,1
2025-10-09,"Aramus",0,0,0,22908607.3,1
2025-10-09,"ARX",23387689.97,24136987.9,-749297.93,20230398304.02,13
2025-10-09,"ASA",500,27176.9,-26676.9,302574047.49,5
2025-10-09,"Asset 1",7300000,850000,6450000,257197061.54,2
2025-10-09,"Atena",191876.16,397685.66,-205809.5,574075738.15,3
2025-10-09,"Augme",4000000,1950777,2049223,1985344596.74,13
2025-10-09,"AZ Quest",20295131.59,50155946.52,-29860814.93,25064005330.11,13
2025-10-09,"Banrisul",122968.68,51913.63,71055.05,249071896.48,1
2025-10-09,"BB Asset",627402061.08,690359670.42,-62957609.34,212512421575.27,15
2025-10-09,"BBM Asset",31418.35,21978.07,9440.28,1288217213.01,6
2025-10-09,"Berkana",0,0,0,31558767.45,1
2025-10-09,"BNP",721607,311250,410357,6656067208.11,12
2025-10-09,"Bocaina",0,0,0,74296587.49,2
2025-10-09,"Brainvest",0,0,0,176963931.22,5
2025-10-09,"BRAM",135243433.54,212148198.6,-76904765.06,94991921677.71,30
2025-10-09,"Brave",1662009.22,12029.47,1649979.75,407016120.57,2
2025-10-09,"BRM",0,0,0,66436261.89,1
2025-10-09,"BRZ",0,0,0,582393518.87,6
2025-10-09,"BTG Asset",133375692.54,33304030.69,100071661.85,25547419598.59,31
2025-10-09,"BTG WM",12611430.33,2333456.21,10277974.12,4257440115.96,47
2025-10-09,"Butiá",934000,3001000,-2067000,583295765.91,3
2025-10-09,"Capitânia",2234399.06,6634731.05,-4400331.99,4092845621.92,20
2025-10-09,"Capri",0,0,0,179375327.66,4
2025-10-09,"Cartor",553226.39,1510000,-956773.61,723092247.82,1
2025-10-09,"CEF Asset",119902188.88,174450502.47,-54548313.59,61744711715.37,10
2025-10-09,"Chromo",0,60401.93,-60401.93,96043856.94,1
2025-10-09,"DAO",0,0,0,37579164.18,1
2025-10-09,"Daycoval",2051849.57,4359132.61,-2307283.04,4126589345.35,6
2025-10-09,"Devant",0,44367.04,-44367.04,30557417.66,3
2025-10-09,"Drys",1710378.03,1462513.18,247864.85,500468807.16,2
2025-10-09,"Dynamo",0,0,0,684353448.3,2
2025-10-09,"Ekho",0,0,0,21606292.15,1
2025-10-09,"EQI",5697,101999.99,-96302.99,389460030.28,2
2025-10-09,"EXT",0,90000,-90000,5814937.33,1
2025-10-09,"Franklin Templeton",0,1024148.51,-1024148.51,5868089615.4,10
2025-10-09,"Funcef",0,0,0,873400195.79,2
2025-10-09,"G5",0,1470000,-1470000,734324914.93,4
2025-10-09,"Galapagos",0,0,0,319883302.59,3
2025-10-09,"Galt",5091.31,0,5091.31,143891479.97,1
2025-10-09,"Gauss",0,0,0,8412636.64,1
2025-10-09,"GHT4",0,0,0,71863088.04,1
2025-10-09,"Global",991639.83,0,991639.83,94627607.15,1
2025-10-09,"Guardian",377462.36,0,377462.36,73630815.78,2
2025-10-09,"IAM",280530797.28,236368076.36,44162720.92,225287065976.32,33
2025-10-09,"Ibuina",1651115.66,1461034.36,190081.3,1861227397.73,5
2025-10-09,"Icatu",40806775.51,6344966.27,34461809.24,17971007249.08,43
2025-10-09,"Integral",38006,108500.15,-70494.15,180268103.25,2
2025-10-09,"Inter",3935875.69,7628760.82,-3692885.13,2514136925.79,7
2025-10-09,"Investcoop",0,0,0,2058438782.39,4
2025-10-09,"Iridium",3893314.03,3337234.95,556079.08,2377847327.11,3
2025-10-09,"JGP",18438826.02,6820799.44,11618026.58,13847186924.19,20
2025-10-09,"Jive",967599.3,0,967599.3,690909015.11,1
2025-10-09,"Kadima",0,0,0,8659665.09,1
2025-10-09,"Kinea",105919894.44,33153544.17,72766350.27,44118450731.63,15
2025-10-09,"Legacy",1902749.91,6987953.92,-5085204.01,1585643106.57,4
2025-10-09,"Lifetime",0,0,0,46566644.9,2
2025-10-09,"M8",2460559.73,1509811.43,950748.3,1248447462.28,3
2025-10-09,"MAG",1636442.51,903500.23,732942.28,2166414607.13,8
2025-10-09,"Maud",0,0,0,25436803.35,1
2025-10-09,"Mirabaud",328295.7,0,328295.7,370232477.98,3
2025-10-09,"Monte Bravo",1184781.47,8566380.29,-7381598.82,736654340.21,4
2025-10-09,"Nest",0,0,0,14431060.04,1
2025-10-09,"Novus",426164.59,0,426164.59,135960340.87,2
2025-10-09,"Nu Asset",1223000,1360000,-137000,774024949.25,1
2025-10-09,"Occam",14546968.42,10256989.03,4289979.39,5518003384.91,5
2025-10-09,"Onze",0,54713.85,-54713.85,153627019.6,2
2025-10-09,"Oriz",1500000,0,1500000,202734515.01,3
2025-10-09,"Paramis",2600000,0,2600000,660674005.94,6
2025-10-09,"Patagônia",0,0,0,13785488.02,1
2025-10-09,"Plural",161530.95,7562433.76,-7400902.81,2217651863.72,8
2025-10-09,"PNBY",5000,4079788.38,-4074788.38,314252991.57,3
2025-10-09,"Polígono",0,0,0,34480899.09,1
2025-10-09,"Polo",928828.85,132000,796828.85,1908829358.92,9
2025-10-09,"Porto Asset",32584712.35,25485945.52,7098766.83,9810579955.92,7
2025-10-09,"Portofino",0,0,0,129527664.08,2
2025-10-09,"Prada",0,0,0,43653440.2,1
2025-10-09,"Previ",0,0,0,697423637.46,1
2025-10-09,"Principal",303803.18,1350468.54,-1046665.36,571267191.66,6
2025-10-09,"Prumo",0,0,0,37636199.6,1
2025-10-09,"Quantitas",0,0,0,1622786957.44,2
2025-10-09,"Rafter",0,0,0,546453982.59,7
2025-10-09,"Reach",0,0,0,74152078.32,1
2025-10-09,"Regia",4027530.17,7898867.95,-3871337.78,10565342927.42,4
2025-10-09,"Rio Bravo",475823.07,55540.91,420282.16,164777324.46,2
2025-10-09,"Riza",10115738.84,36912195,-26796456.16,8653212379.77,7
2025-10-09,"Root",4156950.24,38000,4118950.24,3889943929.48,7
2025-10-09,"Rubik",0,0,0,35908395.79,2
2025-10-09,"Safra Asset",65776916.85,59780936.69,5995980.16,51660250837.37,22
2025-10-09,"SAM",68965764.25,39169077.51,29796686.74,43697213763.84,16
2025-10-09,"San WM",0,815000,-815000,770756682.01,7
2025-10-09,"Scalare",0,0,0,15164599.38,3
2025-10-09,"SFI",4598.48,117463.29,-112864.81,87600585.85,1
2025-10-09,"Solis",2259995.18,1560353.28,699641.9,881526062.77,2
2025-10-09,"Somma",468106.33,611098.15,-142991.82,861205508.54,4
2025-10-09,"Sonata",0,0,0,102636320.39,2
2025-10-09,"Sparta",8380300,8665672.74,-285372.74,10685232887.89,17
2025-10-09,"Springs",0,0,0,3423977.4,1
2025-10-09,"SPX",20810796.32,6751153.15,14059643.17,6290101451.97,4
2025-10-09,"Starboard",0,0,0,41441508.16,1
2025-10-09,"Stonex",0,0,0,178828529.24,1
2025-10-09,"Strix",0,0,0,359478210.85,1
2025-10-09,"Sulamérica",67073276.5,60167621.06,6905655.44,24463276122.53,22
2025-10-09,"SVN",7690276.09,5203068.02,2487208.07,2796845876.37,2
2025-10-09,"TAG",0,0,0,79761945.02,1
2025-10-09,"Tagus",3597,2295091.16,-2291494.16,357970964.81,3
2025-10-09,"Tenax",0,0,0,11452492.71,1
2025-10-09,"Tivio",70400379.75,6663826.13,63736553.62,5180533849.98,8
2025-10-09,"Trígono",776989.29,20000,756989.29,142698106.85,1
2025-10-09,"Troon",359736.58,0,359736.58,16822752.78,1
2025-10-09,"Turim",0,5209698.51,-5209698.51,263461374.45,1
2025-10-09,"Tyton",3986774.81,68199.81,3918575,373470930.22,3
2025-10-09,"UBS",44798026.21,68972904.92,-24174878.71,8345978568.6,16
2025-10-09,"Valora",8949829.87,3978011.94,4971817.93,4001594370.62,5
2025-10-09,"Verde",0,0,0,383993686.79,2
2025-10-09,"Vinci",1311465.24,3268396.71,-1956931.47,5290317418.27,13
2025-10-09,"Vinland",40030000,56553491.99,-16523491.99,3915457631.59,4
2025-10-09,"VLGI",1063064.13,983880.51,79183.62,222566570.25,2
2025-10-09,"Vox",2000,0,2000,74548863.69,1
2025-10-09,"Warren",0,0,0,37921534.21,1
2025-10-09,"Wise",4871786.95,2799656.28,2072130.67,269044580.42,3
2025-10-09,"WIT",0,0,0,27830649.2,1
2025-10-09,"XPG",45496972.1,32522948.23,12974023.87,16018134469.42,34
2025-10-09,"XVI",0,0,0,17134107.83,1
2025-10-09,"ZSYS",455348.81,0,455348.81,16766047.38,2
2025-10-10,"4UM",100000,0,100000,323985405.89,2
2025-10-10,"Absolute",40495189.48,26638802.61,13856386.87,19736690682.19,8
2025-10-10,"AF Invest",1539912.22,1550618.49,-10706.27,1239741864.99,4
2025-10-10,"Altera",212594.39,0,212594.39,129622299.35,2
2025-10-10,"Amazonia",0,0,0,304947834.49,1
2025-10-10,"AMW",0,437000,-437000,1151913879.42,2
2025-10-10,"Angá",0,0,0,2432002.03,1
2025-10-10,"Aramus",0,0,0,22902823.14,1
2025-10-10,"ARX",37795836.9,16242962.64,21552874.26,20265081096.62,13
2025-10-10,"ASA",29044.98,14212.67,14832.31,302749348.41,5
2025-10-10,"Asset 1",570000,0,570000,257898411.02,2
2025-10-10,"Atena",3412628.82,195467.97,3217160.85,577632009.6,3
2025-10-10,"Augme",2000000,0,2000000,1986786297.53,13
2025-10-10,"AZ Quest",27595409.42,32967738.57,-5372329.15,25068860465.85,13
2025-10-10,"Banrisul",523764.14,200213.11,323551.03,249499684.25,1
2025-10-10,"BB Asset",862996459.75,659793073.11,203203386.64,212774120160.1,15
2025-10-10,"BBM Asset",76449.39,5084047.2,-5007597.81,1284033338.67,6
2025-10-10,"Berkana",0,0,0,31566656.9,1
2025-10-10,"BNP",1266150,1010602,255548,6659932731.85,12
2025-10-10,"Bocaina",0,0,0,74319278.72,2
2025-10-10,"Brainvest",0,0,0,177026952.93,5
2025-10-10,"BRAM",172473911.9,104904083.41,67569828.49,95108661003.42,30
2025-10-10,"Brave",319807.61,0,319807.61,407556225.06,2
2025-10-10,"BRM",0,0,0,66656350.75,1
2025-10-10,"BRZ",0,13822.86,-13822.86,582605101.5,6
2025-10-10,"BTG Asset",26680365.36,23282935.12,3397430.24,25558592929.37,31
2025-10-10,"BTG WM",0,3001828.55,-3001828.55,4264942853.83,47
2025-10-10,"Butiá",2474871.93,433000,2041871.93,585637762.11,3
2025-10-10,"Capitânia",1383939.27,10348822.93,-8964883.66,4084850937.75,20
2025-10-10,"Capri",0,0,0,179363293.83,4
2025-10-10,"Cartor",191591.98,0,191591.98,723702933.66,1
2025-10-10,"CEF Asset",56119680.57,63044536.49,-6924855.92,61773002435.59,10
2025-10-10,"Chromo",0,2627266.67,-2627266.67,93592119.27,1
2025-10-10,"DAO",0,0,0,37592987.95,1
2025-10-10,"Daycoval",3866834.01,4478775.49,-611941.48,4128307732.14,6
2025-10-10,"Devant",0,97545.55,-97545.55,30550080.62,3
2025-10-10,"Drys",2153209.02,2766277.13,-613068.11,500016115.88,2
2025-10-10,"Dynamo",0,0,0,680884476.49,2
2025-10-10,"Ekho",0,0,0,21596969.18,1
2025-10-10,"EQI",63026,272000,-208974,389465531.6,2
2025-10-10,"EXT",0,0,0,5818255.67,1
2025-10-10,"Franklin Templeton",1229565,0,1229565,5872059582.76,10
2025-10-10,"Funcef",0,0,0,873150530.56,2
2025-10-10,"G5",0,0,0,734787772.03,4
2025-10-10,"Galapagos",0,0,0,319740629.06,3
2025-10-10,"Galt",262533.86,8101.49,254432.37,144223322.39,1
2025-10-10,"Gauss",0,0,0,8412825.67,1
2025-10-10,"GHT4",0,0,0,71918948.9,1
